"888","H & M Hennes & Mauritz AB","hm.jpg","http://www.hm.com"
"1287","DevFactory India","devfactory.jpg","http://www.devfactory.com/"
"1882","ETCC - Electronic Transaction Consultants Corporation","etcc.jpg","www.etcc.com"
"1888","Digital Receiver Technology","drti.png","www.drti.com"
"1259","The Standard Life Assurance Company of Canada","standardlife.jpg","http://www.standardlife.ca"
"1302","VNDIRECT Securities Company","vndirect.jpg","http://www.vndirect.com.vn"
"1580","BNP Paribas France - ALMT","bnpparibas2.jpg",""
"1494","ING Domestic Bank Nederland","ing.gif","http://www.ing.com/"
"1453","TELUS Communications Company Canada","telus.png","http://www.telus.com/"
"2672","Amundi","amundi.png","www.amundi.com"
"1393","Desire2Learn","d2l.jpg","www.Desire2Learn.com"
"2470","Coriant","coriant.png","http://coriant.com/"
"1414","Nuevo Banco Comercial","nbcuy.jpg","www.nbc.com.uy"
"720","TF1","tf11.jpg","www.tf1.fr"
"1050","Sapient Consulting Limited","sapient.gif","http://www.sapient.com/en-gb/"
"1965","VocaLink - Dunstable","vocalink.jpg","http://www.vocalink.com/"
"1989","Franfinance - Société Générale","franfinance.jpg","http://www.franfinance.fr/"
"583","Siemens US - Medical Solutions","siemens1.jpg",""
"783","NCR Corporation US","ncr.png","http://www.ncr.com/"
"1029","Betsson Group Sweden","betsson.jpg","http://www.betssonbusiness.com"
"589","Steria Paris","steria.jpg",""
"596","Shaw Industries","shawfloors.jpg","http://shawfloors.com"
"587","Fichtner IT Consulting","fichtner.jpg","http://www.fit.fichtner.de/"
"598","Union Pacific Railroad","unionpacific.png","www.up.com"
"603","DST Global Solutions UK","dst.jpg",""
"606","GIP MIDI PICARDIE INFORMATIQUE HOSPITALIERE -MIPIH","mipih.jpg",""
"637","BRED Banque Populaire","bred.gif",""
"674","Air Force - AFMC","afmc.png","http://www.maxwell.af.mil/"
"646","Allianz Seguros","allianz.jpg","https://www.allianz.com"
"2022","Almaviva","almaviva.jpg","http://www.almaviva.it/EN/Pagine/default.aspx"
"732","Cobalt Seattle - ADP Dealer","cobalt_adp.gif","www.cobalt.com"
"750","MIC Datenverarbeitung","mic.gif","www.mic-cust.com"
"1803","DTG","dtg.jpg","www.dtg.nl"
"1933","Raiffeisen Bank International","raiffeisen-bank.jpg","http://www.rbinternational.com"
"1042","Revitas, Inc.","revitas.jpg","www.revitasinc.com"
"1231","Bouygues Immobilier","bouygues-immobilier.jpg","http://www.bouygues-immobilier.com/"
"1714","Kverneland Group Mechatronics","kverneland.jpg","http://www.kvernelandgroup.com/"
"2026","Hewlett-Packard Italy","hp.png",""
"2041","EnergyICT","energyict.png","http://www.energyict.com/en/index"
"2210","IKEA IT AB","ikea.png","http://www.ikea.se/"
"2044","Allianz Life Indonesia","allianz.jpg","http://www.allianz.co.id/AZLIFE/Indonesian/"
"2058","Sociedad Estatal Correos y Telegrafos S.A. - Spain","correos.png","http://www.correos.es/ss/Satellite/site/pagina-inicio/info"
"2062","Barclays Card US","barclayscard.png","https://www.barclaycardus.com/"
"1821","Supercomputing Systems","scs.jpg","www.scs.ch"
"2136","EMC - VPLEX","emc.jpg",""
"2090","Findomestic Banca Italy","findomestic.gif","http://www.findomestic.it/"
"2072","Porsche Informatik","porsche-informatik.png","http://www.porscheinformatik.at/de/home.html"
"2074","DGA - Techniques Aéronautiques - Systémes Informatiques Embarqués","dga.png","http://www.defense.gouv.fr/dga"
"2092","Bank of America - Dev Ops","bank_of_america.jpg",""
"1969","The Huntington National Bank","huntington.jpg","www.huntington.com"
"1964","ULLINK","ullink.gif","www.ullink.com/"
"1977","Siemens Germany - Healthcare Sector","siemens1.jpg",""
"2174","Henry Schein","henryschein.png","www.henryschein.com"
"1025","Verivox","verivox.gif","www.verivox.de"
"1988","Beeline","beeline.png","http://www.beeline.com/"
"2304","RSA Insurance Group","rsa.png","http://www.rsagroup.com/"
"998","Crédit Agricole CIB","ca_cib.jpg","http://www.ca-cib.com/"
"1000","APG Groep","apg.png","www.apg.nl"
"995","Goodyear S.A. - Luxembourg","goodyear.jpg","www.goodyear.com"
"1013","Northern Trust","northern-trust.gif","northerntrust.com"
"996","RBS MIB - Royal Bank of Scotland M&IB","rbs.jpg",""
"665","Arvato distribution","arvato.gif","http://www.arvato.com/en/"
"1363","Sony DADC Austria","sony-dadc.jpg","http://www.sonydadc.com/en/"
"756","GDF SUEZ Energy Europe - Electrabel","electrabel.png","https://www.electrabel.be/"
"1187","Zitro Laboratory","zitro.png","www.zitrogames.com"
"1208","Lufthansa Systems","lufthansa-systems.gif","https://www.lhsystems.com/"
"1182","Steria Toulouse","steria.jpg","www.steria.fr"
"1623","McKesson France","mckesson.png","https://www.mckesson.fr/"
"1523","Systems Made Simple","systemsmadesimple.jpg","www.systemsmadesimple.com"
"1559","CSC - Global US","csc.png","www.cscglobal.com"
"1368","Ontario Teachers' Pension Plan","otpp.jpg","http://www.otpp.com/"
"713","Thales Underwater Systems - FR","thales.jpg","www.thales-naval.com"
"710","ETAS","etas.jpg","www.etas.com"
"1424","Helbling Technik","helbling.png","http://www.helbling.ch/"
"1383","AXA Investment Managers FR","axaim.gif","http://www.axa-im.com"
"781","Axway Software","axway.png","www.axway.com"
"1150","IDS Ingegneria dei Sistemi","ids.jpg","www.idscorporation.com"
"668","eSailors IT Solutions","esailors.gif","www.eSailors.de"
"1202","Grupa Allegro","allegro.jpg","http://allegro.pl/"
"1152","Orange Romania","orange1.jpg","www.orange.ro"
"1034","Geodis Solutions","geodis.png","http://www.geodis.com/"
"1482","Nissan North America","nissan.png","www.nissan.com"
"747","The Advisory Board Company","advisory_board_company.png","www.advisory.com"
"757","Lingaro","lingaro.png","http://www.lingaro.com"
"1201","Nykredit A/S","nykredit.jpg","http://www.nykredit.dk/"
"1203","Symcor","symcor.jpg","www.symcor.com"
"1644","Kapsch TrafficCom Austria","kapsch1.jpg","http://www.kapsch.net/default.aspx"
"1575","LANDIS+GYR TECHNOLOGY","landis-gyr.jpg","www.landisgyr.com"
"1737","Oracle  Retail US","oracle-retail.jpg","www.oracle.com"
"2100","Deutsche Telekom AG","tsystems.png","http://www.telekom.com/"
"1668","Recommind GmbH","recommind.gif","http://www.recommind.com/"
"1564","Servei Catalé de la Salut (CatSalut)","cat-salut.jpg","http://www.gencat.cat/ics/english.htm"
"1260","Intuit","intuit.gif","www.intuit.com"
"1695","CCR - Caisse Centrale de Réassurance","ccr.png","http://www.ccr.fr/"
"1706","Thales Avionics - FR","thales.jpg","http://www.thalesgroup.com"
"1705","FIAT","fiat.png","http://www.fiatspa.com"
"1693","ACOSS - Agence centrale des organismes de Sécurité sociale","acoss.png","http://www.acoss.fr/"
"704","DirectTV","directtv.jpg","http://www.directv.com/"
"1153","Elektrobit Automotive","elektrobit.png","http://www.automotive.elektrobit.com"
"782","Orange DSI France","orange1.jpg",""
"1146","Deutsche Postbank Germany","postbank.gif","www.postbank.de"
"699","Fiducia IT","fiducia.jpg","http://www.fiducia.de"
"772","Volvo","volvo.png","ww.volvocars.com"
"1220","Roche Poland","roche.png","http://www.roche.pl/"
"1245","Deutsche Bank Russia","deutsche_bank.jpeg","https://www.db.com/russia/index_en.htm"
"839","IG Index","ig.png","www.iggroup.com"
"876","NXP Semiconductors Netherlands","nxp1.jpg","http://www.nxp.com/"
"850","Epsilon","epsilon.jpg","www.epsilon.com"
"832","Bouygues Telecom - SII - France","bouygues_telecom.png",""
"831","Alfresco Software Limited","alfresco.jpg","http://www.alfresco.com"
"1626","Deloitte US - Government Systems","deloitte.jpg",""
"758","Sollers Consulting","sollers.jpg","www.sollers.pl"
"774","BV Sistemas - Banco Votorantim","bvs.jpg","http://bvsistemas.com/"
"706","CNAMTS","cnamts.jpg","http://www.ameli.fr"
"1404","Hotelbeds Technology","hotelbeds.png","http://www.tuitravelplc.com/"
"1402","PharmaPartners B.V.","pharmapartners.jpg","http://www.pharmapartners.nl/"
"1035","IdeaS","ideas.jpg","www.ideas.com"
"1671","Cdiscount","cdiscount.jpg","http://www.cdiscount.com/"
"1658","PSI","psi.png","www.psi.de"
"1679","Thales Alenia Space - FR","alenia.png","http://www.thalesgroup.fr/Markets/Space/Related_Activities/Thales_Alenia_Space/"
"1599","Huawei Technologies","huawei.jpg","http://www.huawei.com/en/"
"1186","CLH - Compania Logéstica de Hidrocarburos","clh.jpg","http://www.clh.es/index.cfm?lang=sp"
"1320","Colombia Mobil","combiamobil.png","www.tigo.com.co"
